severity_score,priority_tier,sla_tier_hours,queue_size,regulatory_flag,vip_customer,channel_is_digital,hour_of_day,sla_breached
0.548,4,72,20,0,0,1,1,0
0.851,3,72,12,0,0,0,6,0
0.047,1,5,3,0,0,0,10,0
0.435,2,72,14,0,0,1,1,0
0.983,3,5,7,1,0,1,17,1
0.507,5,72,3,0,0,0,9,0
0.131,5,24,11,0,0,1,9,0
0.364,2,5,10,0,0,1,10,1
0.6,1,5,21,0,0,1,17,1
0.709,3,72,13,0,0,1,21,0
0.997,1,48,30,0,0,0,3,1
0.659,2,24,3,0,0,1,19,0
0.061,5,24,8,0,0,1,21,0
0.578,5,24,0,0,0,1,3,1
0.748,5,72,18,0,0,1,3,1
0.929,4,5,29,0,0,1,21,1
0.541,5,48,28,0,0,1,17,1
0.512,5,5,17,0,0,1,18,1
0.697,1,5,20,1,0,1,19,1
0.612,3,48,10,0,0,1,9,0
0.85,1,72,12,0,0,1,4,0
0.771,3,48,20,0,0,0,18,1
0.391,3,24,10,0,0,1,19,0
0.955,5,5,14,0,0,1,13,1
0.855,4,24,29,0,0,1,17,1
0.477,3,24,9,0,0,0,6,1
0.443,1,72,14,0,0,0,20,0
0.316,1,5,15,0,0,1,4,1
0.715,5,48,9,1,0,1,18,1
0.13,5,48,21,0,0,1,4,0
0.683,4,48,6,0,0,1,22,1
0.119,5,72,4,0,0,1,4,0
0.482,1,48,13,0,0,1,7,0
0.314,3,72,1,0,0,1,3,0
0.074,4,48,8,0,0,1,15,0
0.111,2,5,17,0,0,1,20,0
0.677,1,72,10,1,0,1,4,0
0.149,5,24,20,0,1,1,9,1
0.695,2,5,29,0,0,0,10,1
0.051,4,24,22,0,1,1,17,0
0.672,2,24,20,0,0,0,18,1
0.062,4,5,0,0,0,0,12,0
0.721,2,72,28,0,1,0,5,1
0.564,3,48,21,1,0,0,1,1
0.939,4,5,29,0,0,1,5,1
0.207,2,48,9,0,0,1,5,0
0.382,1,24,21,0,0,1,23,0
0.839,5,24,18,0,0,1,3,1
0.337,1,72,2,0,0,1,1,0
0.126,2,24,20,0,0,1,1,0
0.62,3,72,23,0,0,0,17,0
0.062,2,24,5,0,0,1,23,0
0.079,2,72,18,0,0,1,22,0
0.503,3,24,23,0,0,1,18,1
0.693,1,72,28,0,0,1,20,0
0.817,3,24,11,0,0,1,8,1
0.547,5,48,0,0,0,1,8,0
0.479,4,5,13,1,0,1,19,1
0.921,5,48,4,0,1,1,16,1
0.147,4,5,22,0,0,1,0,1
0.196,4,5,20,0,0,1,23,1
0.543,1,24,2,0,0,1,9,0
0.969,5,48,20,1,0,1,3,1
0.761,3,24,17,0,0,1,21,1
0.838,1,5,18,0,0,1,8,1
0.522,1,5,15,1,0,1,12,1
0.898,3,24,1,0,0,1,1,1
0.285,3,24,7,0,0,1,14,0
0.453,2,48,13,1,1,0,2,0
0.829,1,5,21,0,0,1,23,1
0.727,1,48,1,0,0,1,5,0
0.93,2,24,1,1,0,1,15,1
0.624,5,72,8,0,0,1,10,0
0.868,4,48,19,0,0,1,8,1
0.167,2,72,21,0,0,1,21,0
0.056,1,72,9,1,0,1,9,0
0.793,3,5,28,0,0,1,19,1
0.868,4,72,23,0,0,1,12,1
0.744,4,5,26,0,0,0,14,1
0.657,3,48,19,0,0,1,8,1
0.035,1,24,30,0,0,1,9,0
0.674,4,48,8,0,0,1,13,1
0.258,2,48,4,0,0,1,3,0
0.963,5,48,25,0,1,1,13,1
0.897,5,48,19,0,0,1,18,1
0.5,2,5,26,0,0,1,8,1
0.851,1,5,28,0,0,1,4,1
0.968,4,24,0,0,0,1,5,1
0.517,4,5,22,0,0,0,9,1
0.683,5,48,14,0,1,1,7,1
0.958,4,48,21,0,0,1,8,1
0.458,4,48,17,1,0,0,19,1
0.181,4,72,19,0,0,1,18,0
0.525,4,48,9,0,0,0,9,0
0.236,1,5,29,0,0,1,18,0
0.984,4,5,22,0,0,1,14,1
0.991,5,24,8,0,0,1,3,1
0.279,5,48,25,0,0,1,21,1
0.119,1,48,13,0,0,1,22,0
0.868,1,72,0,0,0,1,0,0
0.968,1,72,1,0,0,1,9,0
0.053,4,24,25,0,0,0,15,1
0.414,2,48,9,0,0,1,2,0
0.105,1,24,17,0,0,0,17,0
0.54,1,72,13,1,0,1,19,0
0.331,4,72,7,0,0,0,2,0
0.029,5,24,10,0,0,0,16,0
0.381,5,5,29,0,0,1,12,1
0.715,5,48,5,0,0,0,17,1
0.449,1,48,4,1,1,1,21,0
0.617,5,72,2,0,0,1,23,0
0.017,4,72,16,0,0,0,23,0
0.389,4,48,5,0,0,1,0,0
0.15,5,72,14,0,0,1,2,0
0.007,2,24,26,0,0,1,20,0
0.48,3,72,5,0,0,0,14,0
0.714,1,5,8,0,0,1,18,1
0.061,2,72,7,0,0,1,17,0
0.924,4,5,9,0,0,1,23,1
0.331,3,48,29,0,0,0,21,0
0.579,4,72,20,1,0,1,17,1
0.954,3,72,20,0,0,0,14,1
0.391,3,72,19,1,0,1,21,0
0.265,4,72,23,0,0,1,2,0
0.163,5,48,11,0,0,1,0,0
0.423,2,24,21,0,0,1,18,1
0.279,2,72,8,1,0,1,19,0
0.059,2,5,7,0,0,1,22,0
0.721,5,72,2,0,0,1,7,0
0.55,1,48,28,0,0,1,17,0
0.947,3,24,6,0,0,1,12,1
0.129,4,72,5,0,0,0,12,0
0.431,5,48,14,0,0,0,11,0
0.341,3,48,11,1,0,0,7,0
0.387,5,5,14,1,0,0,9,1
0.559,5,48,30,0,0,1,21,1
0.143,1,72,28,0,0,0,5,0
0.074,3,5,27,1,0,1,9,1
0.374,3,48,10,0,0,1,21,0
0.631,5,48,14,0,0,0,4,1
0.057,3,24,5,0,0,1,9,0
0.286,2,24,24,0,0,0,0,0
0.09,1,5,11,0,0,1,18,0
0.568,1,48,29,0,0,1,4,0
0.655,2,48,9,0,0,0,2,0
0.782,2,48,23,0,0,1,16,1
0.473,2,24,19,0,0,1,14,1
0.416,2,72,7,0,0,0,4,0
0.165,1,24,16,1,0,1,18,0
0.56,2,5,17,0,0,1,12,1
0.302,3,24,6,1,0,1,18,1
0.154,2,24,10,0,0,0,6,0
0.959,2,72,28,0,0,1,9,1
0.712,1,72,2,1,0,1,18,0
0.115,5,72,9,1,0,1,7,0
0.782,1,24,8,0,0,1,0,0
0.077,5,72,24,0,1,1,14,0
0.703,3,72,4,0,0,0,6,0
0.026,2,72,30,0,0,1,21,0
0.769,3,72,27,0,0,0,18,1
0.86,2,5,13,0,0,1,19,1
0.403,5,72,12,0,0,1,7,0
0.461,1,72,3,0,0,0,0,0
0.867,1,48,20,1,0,1,6,1
0.844,4,48,28,0,0,1,22,1
0.526,2,24,7,0,0,1,18,0
0.142,3,24,21,0,0,1,11,0
0.87,2,5,28,0,0,1,6,1
0.519,2,24,13,0,0,1,22,1
0.396,5,24,4,0,0,1,22,1
0.255,3,48,13,0,0,1,23,0
0.712,1,72,7,0,0,1,7,0
0.333,2,72,15,0,0,1,9,0
0.103,3,48,25,1,0,1,22,0
0.214,4,5,2,0,0,1,12,0
0.86,4,5,2,0,0,1,0,1
0.342,3,72,11,0,0,1,7,0
0.753,2,72,14,1,0,1,9,0
0.677,3,48,10,0,0,1,13,1
0.231,1,5,2,0,0,0,4,0
0.15,2,72,25,0,0,1,22,0
0.857,4,24,12,0,0,1,1,1
0.325,4,5,25,0,0,0,19,1
0.406,3,5,17,1,0,0,8,1
0.754,1,24,8,0,0,1,6,0
0.961,4,5,0,0,0,1,18,1
0.661,3,5,9,0,0,1,9,1
0.387,5,48,9,0,0,1,22,0
0.695,3,72,4,0,0,1,0,0
0.967,1,72,6,0,0,1,9,0
0.319,2,24,10,0,0,1,17,0
0.162,3,72,22,1,0,0,1,0
0.013,5,5,4,0,0,1,10,0
0.952,2,5,27,0,0,0,18,1
0.282,3,24,20,0,0,0,7,1
0.351,2,24,20,0,0,1,15,0
0.859,4,5,21,0,0,1,10,1
0.637,4,5,26,1,0,1,23,1
0.065,5,72,30,1,0,0,8,0
0.722,1,72,23,0,0,1,2,0
0.401,3,72,22,0,0,0,16,0
0.758,4,48,25,0,0,1,15,1
0.732,5,48,22,0,0,1,15,1
0.56,4,72,0,1,0,0,20,0
0.242,3,5,5,1,0,0,0,1
0.163,2,72,15,0,0,1,21,0
0.728,2,72,11,0,0,1,6,0
0.647,3,72,2,0,0,0,16,0
0.108,1,5,6,0,0,1,23,0
0.984,4,5,25,0,0,1,20,1
0.733,4,24,5,1,0,0,22,1
0.964,5,24,8,0,0,1,22,1
0.723,5,72,27,0,0,1,11,1
0.475,3,48,25,0,0,1,15,1
0.677,1,24,16,1,0,1,15,1
0.003,1,24,9,0,0,1,5,0
0.18,5,24,1,0,0,1,8,0
0.953,3,72,7,0,0,1,1,0
0.461,3,5,23,0,0,1,10,1
0.148,4,72,23,0,0,1,17,0
0.76,5,5,1,0,0,0,6,1
0.924,4,24,6,0,0,1,8,1
0.533,3,72,5,0,0,1,4,0
0.833,2,72,21,0,0,1,3,1
0.81,4,5,0,0,0,1,6,1
0.896,2,72,0,0,0,0,6,0
0.632,5,24,17,0,0,0,2,1
0.646,5,5,8,0,0,1,22,1
0.372,1,72,30,0,0,1,20,0
0.296,3,48,9,0,0,1,15,0
0.539,2,72,19,0,0,1,6,0
0.629,4,24,20,0,0,1,16,1
0.204,2,24,20,0,1,1,19,0
0.469,5,24,21,0,0,1,5,1
0.51,5,72,30,0,0,1,21,1
0.128,1,72,13,0,0,1,12,0
0.767,4,72,7,0,0,1,9,0
0.577,5,72,7,0,0,1,2,0
0.001,5,48,5,0,0,1,4,0
0.352,4,24,29,0,0,1,13,1
0.604,5,48,29,0,1,1,11,1
0.744,4,48,13,0,0,1,15,1
0.491,1,5,4,0,0,1,23,0
0.468,2,72,21,0,0,0,11,0
0.657,4,24,23,0,0,0,6,1
0.505,3,24,19,0,0,1,3,1
0.033,1,48,17,0,0,0,0,0
0.208,2,72,9,0,0,0,17,0
0.628,2,72,16,0,0,0,2,0
0.431,1,5,19,0,0,1,22,1
0.366,5,5,0,0,0,0,22,1
0.435,5,48,8,0,0,1,7,0
0.768,1,48,4,0,0,1,12,0
0.918,1,24,14,0,0,1,14,1
0.529,5,24,14,0,0,1,19,1
0.508,5,24,16,1,0,1,4,1
0.512,5,72,8,0,0,1,8,0
0.298,2,48,8,0,0,1,3,0
0.102,3,72,1,0,0,1,16,0
0.21,3,72,19,0,0,0,18,0
0.212,4,48,14,0,0,0,3,0
0.881,4,5,5,0,0,1,7,1
0.816,4,48,11,0,0,1,22,1
0.563,1,5,25,0,0,1,7,1
0.373,5,72,22,0,0,1,7,0
0.316,1,5,5,0,0,1,16,0
0.992,1,5,5,0,0,0,3,1
0.093,3,5,12,0,0,1,9,0
0.771,1,24,29,0,0,1,11,1
0.576,5,24,26,0,0,1,16,1
0.66,1,72,0,0,0,1,4,0
0.204,2,48,0,0,0,1,13,0
0.963,2,24,26,0,0,1,11,1
0.135,5,48,1,0,0,0,15,0
0.073,4,72,11,0,0,1,14,0
0.007,4,5,2,0,0,0,13,0
0.741,1,24,29,1,0,0,11,1
0.429,4,5,5,1,0,1,20,1
0.082,1,24,27,0,0,1,21,0
0.609,2,24,1,0,0,0,16,0
0.581,2,5,13,0,0,0,21,1
0.43,5,5,27,1,0,1,3,1
0.405,5,5,30,0,1,1,2,1
0.049,2,72,0,0,0,1,3,0
0.89,1,48,8,0,0,0,17,0
0.692,4,5,8,1,0,0,8,1
0.326,3,48,0,0,1,1,23,0
0.909,5,5,13,0,0,1,10,1
0.594,2,48,18,0,0,1,8,1
0.143,5,5,9,0,0,0,20,1
0.431,3,24,21,0,0,1,12,1
0.878,3,24,1,1,0,0,15,1
0.98,4,5,15,0,0,1,16,1
0.907,2,72,4,0,0,1,3,0
0.387,5,72,13,1,0,1,4,0
0.941,5,72,15,0,0,1,5,1
0.746,3,5,5,1,0,0,4,1
0.717,2,48,4,0,0,1,10,0
0.39,1,5,16,0,0,0,9,0
0.879,4,24,3,0,0,1,4,1
0.36,2,48,6,0,0,1,8,0
0.414,3,24,9,0,0,1,22,0
0.007,1,24,29,0,0,1,23,0
0.109,3,5,8,0,0,1,15,0
0.265,2,72,28,0,0,1,22,0
0.045,2,5,29,1,0,1,2,1
0.623,5,5,16,1,1,1,21,1
0.151,3,24,13,0,0,0,13,0
0.679,3,72,14,0,0,0,4,0
0.767,3,24,6,0,0,0,4,1
0.295,2,24,20,0,0,1,14,0
0.68,2,5,10,1,0,1,7,1
0.527,5,72,5,1,0,1,13,0
0.379,1,24,17,0,0,1,22,0
0.447,2,5,20,0,0,1,6,1
0.39,3,24,3,0,0,1,4,0
0.655,4,48,22,0,0,0,8,1
0.636,1,5,25,0,0,1,4,1
0.867,4,48,11,0,0,0,6,1
0.796,4,5,25,0,0,1,7,1
0.785,4,24,19,0,0,1,0,1
0.746,3,24,9,0,0,1,22,1
0.356,5,72,20,1,0,1,15,0
0.054,2,5,11,0,0,1,6,0
0.978,2,24,15,0,0,1,6,1
0.16,2,24,27,0,0,1,14,1
0.45,1,48,23,0,0,0,6,0
0.556,3,72,15,0,0,1,0,0
0.385,3,72,0,1,0,1,22,0
0.855,5,24,3,0,0,1,17,1
0.581,2,72,27,0,0,1,8,0
0.134,3,24,19,0,0,0,23,0
0.644,4,24,21,0,0,1,12,1
0.273,3,24,3,0,0,0,6,0
0.521,3,5,3,0,0,0,13,1
0.154,3,24,3,1,0,1,17,0
0.474,1,48,17,0,0,0,8,0
0.529,1,72,23,0,0,1,17,0
0.71,5,48,5,1,0,1,6,1
0.209,4,24,29,0,0,1,15,1
0.428,4,72,15,0,0,0,13,0
0.833,3,5,15,0,0,1,7,1
0.996,1,48,5,0,0,1,6,0
0.013,4,72,3,0,1,1,2,0
0.106,3,5,9,0,0,1,8,0
0.156,1,48,18,0,0,0,16,0
0.097,4,48,26,0,0,1,20,0
0.659,5,5,10,0,0,1,0,1
0.613,5,72,14,0,0,1,1,0
0.394,1,24,24,0,0,1,21,1
0.364,4,72,5,0,0,1,15,0
0.844,3,48,29,0,0,1,15,1
0.119,3,48,21,0,0,1,15,0
0.808,4,5,26,0,0,1,16,1
0.536,5,72,24,1,0,1,21,1
0.2,3,72,30,0,0,0,18,0
0.213,2,72,8,0,0,1,6,0
0.396,4,72,28,0,0,1,8,0
0.518,4,72,19,0,0,1,14,0
0.349,2,48,27,0,0,1,1,0
0.13,1,48,7,0,0,1,17,0
0.679,5,72,10,0,0,1,0,1
0.805,3,48,17,0,1,0,16,1
0.23,2,24,23,0,0,1,5,0
0.121,4,72,9,0,0,1,8,0
0.029,2,72,6,1,0,1,11,0
0.88,2,24,25,0,0,1,3,1
0.738,2,72,11,0,0,1,18,0
0.202,3,72,14,0,0,1,12,0
0.746,2,24,27,0,0,1,18,1
0.264,3,24,25,1,0,1,2,1
0.089,2,72,13,1,0,1,19,0
0.392,5,48,18,0,0,1,6,1
0.996,1,72,2,0,0,1,20,0
0.706,4,24,27,0,0,0,21,1
0.641,2,72,1,0,0,1,16,0
0.433,4,5,15,1,0,1,21,1
0.941,5,24,7,0,0,1,6,1
0.127,4,72,8,0,0,1,9,0
0.102,2,24,15,0,0,1,22,0
0.979,4,5,24,1,0,1,20,1
0.886,4,48,1,0,0,1,17,1
0.301,5,48,16,0,0,1,16,0
0.351,2,72,29,0,0,1,0,0
0.878,5,24,15,0,1,1,3,1
0.554,5,24,25,0,0,0,7,1
0.083,4,48,23,0,0,0,8,0
0.551,5,48,23,0,1,0,20,1
0.626,3,72,0,0,0,1,19,0
0.054,3,24,6,0,0,0,19,0
0.658,4,72,6,0,0,0,5,0
0.358,4,48,8,0,0,1,19,0
0.117,3,48,25,0,1,1,14,0
0.163,1,24,27,0,0,1,17,0
0.326,1,48,4,0,0,1,22,0
0.997,4,24,25,0,0,0,22,1
0.238,1,48,9,0,0,1,16,0
0.756,4,72,28,0,0,0,4,1
0.717,3,24,16,0,0,1,5,1
0.86,2,24,13,0,0,1,3,1
0.185,3,48,20,0,0,1,16,0
0.079,3,5,7,1,0,1,23,0
0.831,3,48,8,0,0,1,10,1
0.709,3,48,18,0,0,0,23,1
0.572,3,48,13,0,1,0,0,0
0.851,5,48,11,0,0,0,6,1
0.333,5,5,27,1,0,1,4,1
0.776,3,72,24,0,0,0,8,1
0.874,3,48,28,0,0,1,4,1
0.737,2,72,19,0,1,1,22,0
0.331,3,48,17,0,0,1,14,0
0.922,1,72,13,0,0,1,13,0
0.489,2,48,11,0,0,1,5,0
0.431,3,5,12,0,0,0,4,1
0.68,4,48,6,0,0,0,3,0
0.202,1,72,29,0,0,1,9,0
0.336,2,48,11,0,0,0,11,0
0.801,1,72,17,0,0,1,21,0
0.971,4,72,16,1,0,1,0,1
0.804,5,5,0,0,0,1,6,1
0.089,3,72,17,0,0,1,18,0
0.232,4,72,28,1,0,1,7,0
0.668,4,5,16,0,0,1,16,1
0.646,1,5,1,0,0,1,19,1
0.108,2,24,1,0,0,1,22,0
0.678,2,24,30,0,0,1,5,1
0.666,2,72,16,0,0,0,17,0
0.211,3,48,30,0,0,0,13,0
0.432,2,48,28,0,0,1,7,0
0.699,2,48,5,0,0,1,8,0
0.816,3,48,27,1,0,1,21,1
0.762,5,72,13,0,0,1,16,1
0.693,4,72,26,0,0,1,9,1
0.446,1,48,29,0,0,1,18,0
0.335,1,48,10,0,0,1,6,0
0.01,2,72,25,0,0,0,18,0
0.268,5,72,12,0,0,1,3,0
0.538,2,24,7,0,0,0,20,1
0.384,4,24,5,0,0,1,15,0
0.774,1,72,21,0,0,1,9,0
0.989,3,72,16,0,0,0,10,1
0.686,3,72,21,0,0,0,11,0
0.46,4,5,1,0,0,0,4,1
0.637,4,72,8,0,0,1,13,0
0.166,1,48,13,1,0,1,8,0
0.178,1,48,4,1,0,1,8,0
0.1,3,24,1,0,0,1,18,0
0.348,1,48,13,0,0,1,17,0
0.543,3,24,29,0,0,1,15,1
0.411,2,24,27,0,0,1,8,1
0.204,1,5,12,1,0,0,19,0
0.737,4,5,1,0,0,1,8,1
0.9,3,72,11,0,1,0,15,1
0.18,5,72,3,0,0,1,16,0
0.045,1,72,15,0,0,1,7,0
0.077,5,24,28,0,0,1,18,1
0.339,2,72,3,0,0,0,4,0
0.246,5,24,14,0,0,1,13,1
0.398,1,24,7,0,0,1,11,0
0.022,2,48,14,0,0,1,4,0
0.674,4,72,23,1,0,1,0,1
0.96,4,72,1,0,1,1,2,0
0.971,1,5,27,0,0,1,5,1
0.365,2,24,24,0,0,1,11,1
0.282,5,48,30,1,0,1,1,1
0.582,2,24,27,1,0,1,8,1
0.683,4,48,20,0,0,1,0,1
0.035,1,5,10,0,0,1,10,0
0.607,2,48,12,0,0,1,13,0
0.238,3,72,22,0,0,1,22,0
0.003,5,48,3,0,0,1,14,0
0.647,1,72,0,0,0,1,3,0
0.341,5,24,17,0,0,1,6,1
0.628,5,72,2,0,0,1,12,0
0.454,5,72,11,1,0,1,23,1
0.689,5,24,0,0,1,1,11,1
0.892,5,5,24,0,0,1,22,1
0.488,2,72,9,0,1,1,8,0
0.043,3,48,29,0,0,1,23,0
0.203,3,72,0,0,0,0,11,0
0.261,2,5,15,0,0,1,20,0
0.182,1,24,13,1,0,0,20,0
0.788,1,5,17,0,0,1,3,1
0.606,2,72,26,1,0,1,18,1
0.556,4,5,1,0,0,1,12,1
0.527,3,72,14,0,0,0,2,0
0.589,2,72,16,0,0,1,10,0
0.656,5,72,9,0,0,1,20,1
0.595,4,5,18,0,0,1,3,1
0.368,2,72,25,0,0,1,5,0
0.049,3,5,13,0,0,0,16,0
0.473,3,5,17,0,0,1,8,1
0.944,3,72,14,0,0,0,19,1
0.945,5,48,6,0,0,1,18,1
0.124,3,24,24,1,0,1,22,1
0.254,5,5,4,0,0,1,18,1
0.585,2,24,11,0,1,1,7,0
0.478,2,5,10,0,0,1,23,1
0.477,2,24,10,0,0,1,1,1
0.676,5,72,8,0,0,1,5,0
0.854,5,24,9,0,0,1,5,1
0.137,2,5,14,0,0,1,0,0
0.568,3,72,11,0,0,1,10,0
0.693,4,72,24,0,1,1,2,1
0.669,2,48,20,0,0,1,22,1
0.69,4,48,1,0,0,0,5,1
0.272,1,24,12,0,0,1,11,0
0.186,5,48,6,0,0,1,14,0
0.807,5,48,10,1,0,1,18,1
0.273,1,5,25,0,1,1,15,0
0.593,3,24,11,0,0,1,0,1
0.525,1,72,19,0,0,1,4,0
0.863,5,24,11,0,0,1,9,1
0.888,1,5,2,0,0,0,9,1
0.396,1,72,9,0,0,1,5,0
0.941,3,48,13,0,1,1,3,1
0.342,3,72,19,0,0,1,18,0
0.49,1,72,7,0,0,1,1,0
0.801,3,48,15,0,0,1,1,1
0.25,5,5,1,0,0,1,12,1
0.133,3,5,23,0,0,1,20,1
0.338,1,72,16,1,0,1,21,0
0.529,3,48,3,0,0,1,11,0
0.012,5,48,30,0,0,1,13,0
0.879,5,5,14,0,0,1,15,1
0.566,3,24,23,0,0,1,18,1
0.643,1,48,5,0,0,1,3,0
0.284,1,24,26,0,0,1,18,0
0.58,3,24,13,0,1,1,5,1
0.031,4,48,28,1,1,0,20,0
0.307,5,72,12,0,0,1,17,0
0.187,5,5,7,0,0,1,19,0
0.913,3,48,22,0,0,0,10,1
0.15,1,5,28,1,0,1,4,1
0.359,5,24,28,0,0,1,22,1
0.727,2,48,12,0,0,0,20,1
0.78,1,24,10,0,0,0,8,1
0.537,4,5,26,0,0,1,4,1
0.732,5,72,20,0,0,1,15,1
0.971,4,72,27,0,1,1,5,1
0.843,1,5,7,0,0,0,11,1
0.019,5,72,30,0,0,1,4,0
0.183,3,48,28,1,0,1,17,0
0.207,2,72,27,0,0,0,22,0
0.551,2,24,17,0,0,1,16,1
0.908,2,24,24,0,0,1,0,1
0.984,1,48,5,0,0,0,14,0
0.231,5,48,18,0,0,1,21,0
0.187,1,24,10,0,0,1,11,0
0.469,1,72,15,0,0,1,9,0
0.659,5,72,6,0,0,1,22,0
0.125,1,24,17,0,0,0,11,0
0.781,3,48,23,0,0,1,11,1
0.337,2,24,22,1,0,1,9,1
0.413,3,5,29,0,0,1,19,1
0.309,1,24,27,0,0,1,11,0
0.01,3,5,8,1,0,0,4,0
0.261,4,72,26,0,0,0,1,0
0.199,2,24,20,0,0,1,14,0
0.792,5,24,11,0,0,1,21,1
0.32,2,5,2,0,0,1,18,0
0.757,4,24,2,1,0,0,7,1
0.105,1,72,5,0,1,1,10,0
0.581,3,5,0,0,0,1,0,1
0.417,5,48,22,1,1,1,2,1
0.305,3,5,17,1,1,1,13,1
0.634,4,72,20,0,0,0,9,0
0.574,1,24,21,0,1,1,9,1
0.256,2,48,9,0,1,1,1,0
0.294,4,5,2,1,0,1,7,1
0.334,4,48,4,1,0,0,4,0
0.128,2,48,13,0,0,1,21,0
0.378,1,72,22,0,0,1,13,0
0.438,3,5,6,0,0,1,6,1
0.084,5,24,19,0,0,1,8,1
0.225,3,48,3,0,0,1,13,0
0.808,1,72,26,0,0,1,21,1
0.962,5,72,24,0,0,1,20,1
0.348,4,48,16,0,0,1,17,0
0.238,4,24,1,0,0,1,6,0
0.584,4,5,21,0,0,0,7,1
0.847,4,5,4,0,0,0,2,1
0.197,5,48,5,1,0,1,20,0
0.337,2,48,8,0,0,1,16,0
0.678,4,72,22,0,0,1,18,0
0.165,2,5,24,0,0,1,4,0
0.009,3,5,24,0,0,0,2,0
0.782,3,72,3,0,0,1,22,0
0.944,1,5,30,0,0,1,15,1
0.418,3,24,30,0,0,1,15,1
0.259,5,72,15,1,0,0,16,0
0.779,2,24,5,0,0,1,21,1
0.786,1,72,7,0,0,1,16,0
0.614,4,48,19,0,0,0,20,1
0.261,2,5,25,0,0,0,16,1
0.573,3,72,26,0,0,1,16,1
0.929,2,5,2,0,0,1,4,1
0.814,3,72,26,0,0,1,14,1
0.081,4,5,0,0,0,0,8,0
0.843,3,72,25,0,0,0,22,1
0.38,3,5,28,0,0,1,10,1
0.637,1,5,20,0,0,1,7,1
0.65,2,5,25,1,0,1,21,1
0.164,4,72,20,0,0,0,6,0
0.67,3,72,3,0,0,0,10,0
0.621,5,48,8,0,0,1,17,1
0.827,3,24,14,0,0,1,4,1
0.127,5,48,1,0,0,1,21,0
0.031,2,24,6,0,0,1,11,0
0.694,3,24,16,0,0,0,15,1
0.873,5,5,18,0,0,0,6,1
0.788,3,24,11,0,0,1,15,1
0.285,3,72,8,0,0,1,9,0
0.049,1,72,18,0,0,1,9,0
0.126,4,48,25,0,0,1,7,0
0.816,5,48,28,0,0,0,0,1
0.14,1,48,0,0,0,1,11,0
0.603,1,5,24,0,0,0,7,1
0.632,3,72,0,0,0,0,11,0
0.893,1,72,9,0,0,0,6,0
0.059,2,48,7,0,0,0,8,0
0.938,4,48,4,0,0,1,15,1
0.265,4,48,10,0,0,1,11,0
0.354,4,5,5,0,0,1,22,1
0.681,2,72,23,1,0,0,21,1
0.024,2,24,12,0,0,1,3,0
0.918,3,5,24,0,0,1,12,1
0.367,1,24,17,0,0,0,0,0
0.938,2,24,1,0,0,1,10,1
0.17,5,24,14,0,0,1,8,1
0.625,3,48,6,0,0,1,14,0
0.788,4,24,19,0,0,1,11,1
0.012,4,5,15,0,0,1,20,0
0.954,5,72,30,0,0,1,10,1
0.497,3,48,15,0,0,1,0,0
0.559,1,72,7,1,0,0,1,0
0.21,2,72,14,0,0,1,4,0
0.989,3,5,23,0,0,0,5,1
0.454,3,5,16,0,0,1,19,1
0.151,1,72,2,0,0,1,18,0
0.975,3,24,7,0,0,1,13,1
0.131,2,5,26,0,0,0,19,1
0.465,3,5,14,0,0,1,5,1
0.819,5,5,25,0,1,1,2,1
0.012,3,5,30,0,1,1,20,1
0.494,3,72,10,0,0,0,0,0
0.575,1,48,10,1,0,0,5,0
0.391,5,48,21,0,0,1,10,1
0.911,3,24,1,0,0,1,17,1
0.662,1,48,29,0,0,0,8,0
0.929,5,24,27,0,0,1,22,1
0.378,3,5,14,0,0,1,22,1
0.511,3,48,14,0,1,0,1,0
0.811,4,72,20,0,0,0,16,1
0.236,5,72,17,0,0,1,1,0
0.16,5,24,28,0,0,1,21,1
0.522,2,48,7,0,0,1,14,0
0.039,5,24,12,0,0,0,11,0
0.58,4,24,24,1,0,0,7,1
0.949,2,72,30,0,0,1,4,1
0.891,2,5,4,0,1,1,10,1
0.506,5,48,25,0,0,1,9,1
0.776,4,5,0,0,0,0,10,1
0.811,2,72,20,0,0,1,6,0
0.269,2,72,10,0,0,1,13,0
0.536,5,72,27,0,0,0,23,1
0.044,1,5,15,0,0,0,7,0
0.445,1,48,23,0,0,1,9,0
0.284,4,72,2,0,0,0,12,0
0.91,4,72,5,0,0,0,22,1
0.301,1,48,8,0,0,1,3,0
0.29,5,72,9,1,0,1,7,0
0.251,5,72,5,0,0,1,5,0
0.161,2,24,18,0,0,1,5,0
0.563,1,5,14,0,0,0,4,1
0.007,3,48,29,0,0,0,15,0
0.83,3,5,23,0,0,1,0,1
0.418,5,24,18,1,0,1,23,1
0.44,4,72,29,0,0,1,12,0
0.816,4,72,12,0,0,1,17,1
0.008,3,24,18,0,0,1,5,0
0.364,3,72,16,0,0,1,4,0
0.299,3,24,5,1,1,1,11,0
0.414,5,24,19,0,0,1,20,1
0.785,3,5,1,0,0,1,13,1
0.037,2,5,8,0,0,1,6,0
0.821,2,24,26,1,1,0,16,1
0.021,3,48,16,0,0,1,11,0
0.29,2,72,3,0,0,1,14,0
0.346,5,24,10,1,0,1,17,1
0.502,1,24,10,0,0,1,19,0
0.877,2,48,22,0,0,1,2,1
0.534,2,48,30,0,0,1,19,0
0.583,1,72,4,0,0,1,20,0
0.704,2,24,12,0,0,1,4,1
0.86,1,72,30,0,0,1,23,0
0.886,1,5,26,0,0,0,15,1
